T_amb_C,D_eff_lower,D_eff_nominal,D_eff_upper,D_TF_high_cal,D_TF_low_cal
70.6000000000,0.0001683309,0.0001845056,0.0002006803,0.0001880059,0.0001737784
70.7000000000,0.0001681709,0.0001843532,0.0002005355,0.0001878469,0.0001736171
70.8000000000,0.0001680108,0.0001842008,0.0002003908,0.0001876878,0.0001734558
70.9000000000,0.0001678508,0.0001840484,0.0002002460,0.0001875288,0.0001732944
71.0000000000,0.0001676908,0.0001838960,0.0002001012,0.0001873697,0.0001731330
71.1000000000,0.0001675308,0.0001837436,0.0001999564,0.0001872106,0.0001729716
71.2000000000,0.0001673708,0.0001835912,0.0001998116,0.0001870515,0.0001728102
71.3000000000,0.0001672107,0.0001834388,0.0001996669,0.0001868923,0.0001726488
71.4000000000,0.0001670507,0.0001832864,0.0001995221,0.0001867332,0.0001724874
71.5000000000,0.0001668907,0.0001831340,0.0001993773,0.0001865741,0.0001723259
71.6000000000,0.0001667307,0.0001829816,0.0001992325,0.0001864149,0.0001721644
71.7000000000,0.0001665707,0.0001828292,0.0001990877,0.0001862558,0.0001720029
71.8000000000,0.0001664106,0.0001826768,0.0001989430,0.0001860966,0.0001718414
71.9000000000,0.0001662506,0.0001825244,0.0001987982,0.0001859374,0.0001716799
72.0000000000,0.0001660906,0.0001823720,0.0001986534,0.0001857782,0.0001715184
72.1000000000,0.0001659306,0.0001822196,0.0001985086,0.0001856190,0.0001713568
72.2000000000,0.0001657706,0.0001820672,0.0001983638,0.0001854598,0.0001711952
72.3000000000,0.0001656105,0.0001819148,0.0001982191,0.0001853005,0.0001710336
72.4000000000,0.0001654505,0.0001817624,0.0001980743,0.0001851413,0.0001708720
72.5000000000,0.0001652905,0.0001816100,0.0001979295,0.0001849167,0.0001706442
72.6000000000,0.0001651305,0.0001814576,0.0001977847,0.0001847573,0.0001704824
72.7000000000,0.0001649705,0.0001813052,0.0001976399,0.0001845979,0.0001703206
72.8000000000,0.0001648104,0.0001811528,0.0001974952,0.0001844385,0.0001701588
72.9000000000,0.0001646504,0.0001810004,0.0001973504,0.0001842790,0.0001699970
73.0000000000,0.0001644904,0.0001808480,0.0001972056,0.0001841196,0.0001698351
73.1000000000,0.0001643304,0.0001806956,0.0001970608,0.0001839601,0.0001696732
73.2000000000,0.0001641704,0.0001805432,0.0001969160,0.0001838006,0.0001695113
73.3000000000,0.0001640103,0.0001803908,0.0001967713,0.0001836411,0.0001693494
73.4000000000,0.0001638503,0.0001802384,0.0001966265,0.0001834816,0.0001691875
73.5000000000,0.0001636903,0.0001800860,0.0001964817,0.0001833221,0.0001690256
73.6000000000,0.0001635303,0.0001799336,0.0001963369,0.0001831626,0.0001688636
73.7000000000,0.0001633703,0.0001797812,0.0001961921,0.0001830030,0.0001687016
73.8000000000,0.0001632102,0.0001796288,0.0001960474,0.0001828435,0.0001685397
73.9000000000,0.0001630502,0.0001794764,0.0001959026,0.0001826839,0.0001683776
74.0000000000,0.0001628902,0.0001793240,0.0001957578,0.0001825243,0.0001682156
74.1000000000,0.0001627302,0.0001791716,0.0001956130,0.0001823647,0.0001680536
74.2000000000,0.0001625702,0.0001790192,0.0001954682,0.0001822051,0.0001678915
74.3000000000,0.0001624101,0.0001788668,0.0001953235,0.0001820455,0.0001677294
74.4000000000,0.0001622501,0.0001787144,0.0001951787,0.0001818859,0.0001675673
74.5000000000,0.0001620901,0.0001785620,0.0001950339,0.0001817263,0.0001674052
74.6000000000,0.0001619301,0.0001784096,0.0001948891,0.0001815666,0.0001672431
74.7000000000,0.0001617701,0.0001782572,0.0001947443,0.0001814070,0.0001670809
74.8000000000,0.0001616100,0.0001781048,0.0001945996,0.0001812473,0.0001669188
74.9000000000,0.0001614500,0.0001779524,0.0001944548,0.0001810876,0.0001667566
75.0000000000,0.0001612900,0.0001778000,0.0001943100,0.0001809279,0.0001665944
75.1000000000,0.0001611300,0.0001776476,0.0001941652,0.0001807682,0.0001664322
75.2000000000,0.0001609700,0.0001774952,0.0001940204,0.0001806085,0.0001662699
75.3000000000,0.0001608099,0.0001773428,0.0001938757,0.0001804487,0.0001661077
75.4000000000,0.0001606499,0.0001771904,0.0001937309,0.0001802890,0.0001659454
75.5000000000,0.0001604899,0.0001770380,0.0001935861,0.0001801292,0.0001657831
75.6000000000,0.0001603299,0.0001768856,0.0001934413,0.0001799694,0.0001656208
75.7000000000,0.0001601699,0.0001767332,0.0001932965,0.0001798096,0.0001654584
75.8000000000,0.0001600098,0.0001765808,0.0001931518,0.0001796498,0.0001652961
75.9000000000,0.0001598498,0.0001764284,0.0001930070,0.0001794900,0.0001651337
76.0000000000,0.0001596898,0.0001762760,0.0001928622,0.0001793302,0.0001649713
76.1000000000,0.0001595298,0.0001761236,0.0001927174,0.0001791704,0.0001648089
76.2000000000,0.0001593698,0.0001759712,0.0001925726,0.0001790105,0.0001646465
76.3000000000,0.0001592097,0.0001758188,0.0001924279,0.0001788506,0.0001644841
76.4000000000,0.0001590497,0.0001756664,0.0001922831,0.0001786908,0.0001643216
76.5000000000,0.0001588897,0.0001755140,0.0001921383,0.0001785309,0.0001641591
76.6000000000,0.0001587297,0.0001753616,0.0001919935,0.0001783710,0.0001639966
76.7000000000,0.0001585697,0.0001752092,0.0001918487,0.0001782111,0.0001638341
76.8000000000,0.0001584096,0.0001750568,0.0001917040,0.0001780511,0.0001636716
76.9000000000,0.0001582496,0.0001749044,0.0001915592,0.0001778912,0.0001635090
77.0000000000,0.0001580896,0.0001747520,0.0001914144,0.0001777312,0.0001633464
77.1000000000,0.0001579296,0.0001745996,0.0001912696,0.0001775713,0.0001631838
77.2000000000,0.0001577696,0.0001744472,0.0001911248,0.0001774113,0.0001630212
77.3000000000,0.0001576095,0.0001742948,0.0001909801,0.0001772513,0.0001628586
77.4000000000,0.0001574495,0.0001741424,0.0001908353,0.0001770913,0.0001626959
77.5000000000,0.0001572895,0.0001739900,0.0001906905,0.0001768588,0.0001624597
77.6000000000,0.0001571295,0.0001738376,0.0001905457,0.0001766986,0.0001622968
77.7000000000,0.0001569695,0.0001736852,0.0001904009,0.0001765384,0.0001621340
77.8000000000,0.0001568094,0.0001735328,0.0001902562,0.0001763782,0.0001619711
77.9000000000,0.0001566494,0.0001733804,0.0001901114,0.0001762180,0.0001618082
78.0000000000,0.0001564894,0.0001732280,0.0001899666,0.0001760578,0.0001616453
78.1000000000,0.0001563294,0.0001730756,0.0001898218,0.0001758975,0.0001614823
78.2000000000,0.0001561694,0.0001729232,0.0001896770,0.0001757373,0.0001613194
78.3000000000,0.0001560093,0.0001727708,0.0001895323,0.0001755770,0.0001611564
78.4000000000,0.0001558493,0.0001726184,0.0001893875,0.0001754167,0.0001609934
78.5000000000,0.0001556893,0.0001724660,0.0001892427,0.0001752564,0.0001608304
78.6000000000,0.0001555293,0.0001723136,0.0001890979,0.0001750961,0.0001606673
78.7000000000,0.0001553693,0.0001721612,0.0001889531,0.0001749358,0.0001605043
78.8000000000,0.0001552092,0.0001720088,0.0001888084,0.0001747754,0.0001603412
78.9000000000,0.0001550492,0.0001718564,0.0001886636,0.0001746151,0.0001601781
79.0000000000,0.0001548892,0.0001717040,0.0001885188,0.0001744547,0.0001600150
79.1000000000,0.0001547292,0.0001715516,0.0001883740,0.0001742943,0.0001598518
79.2000000000,0.0001545692,0.0001713992,0.0001882292,0.0001741339,0.0001596887
79.3000000000,0.0001544091,0.0001712468,0.0001880845,0.0001739735,0.0001595255
79.4000000000,0.0001542491,0.0001710944,0.0001879397,0.0001738131,0.0001593623
79.5000000000,0.0001540891,0.0001709420,0.0001877949,0.0001736526,0.0001591991
79.6000000000,0.0001539291,0.0001707896,0.0001876501,0.0001734922,0.0001590358
79.7000000000,0.0001537691,0.0001706372,0.0001875053,0.0001733317,0.0001588726
79.8000000000,0.0001536090,0.0001704848,0.0001873606,0.0001731712,0.0001587093
79.9000000000,0.0001534490,0.0001703324,0.0001872158,0.0001730107,0.0001585460
80.0000000000,0.0001532890,0.0001701800,0.0001870710,0.0001728502,0.0001583826
