T_amb_C,D_eff_lower,D_eff_nominal,D_eff_upper,D_TF_high,D_TF_low,D_TF_mean
52.1000000000,0.0001979346,0.0002126996,0.0002274646,0.0002426106,0.0001661520,0.0002052463
52.2000000000,0.0001977746,0.0002125472,0.0002273198,0.0002424546,0.0001659905,0.0002050888
52.3000000000,0.0001976145,0.0002123948,0.0002271751,0.0002422987,0.0001658290,0.0002049313
52.4000000000,0.0001974545,0.0002122424,0.0002270303,0.0002421427,0.0001656676,0.0002047738
52.5000000000,0.0001972945,0.0002120900,0.0002268855,0.0002419496,0.0001654676,0.0002045787
52.6000000000,0.0001971345,0.0002119376,0.0002267407,0.0002417935,0.0001653059,0.0002044210
52.7000000000,0.0001969745,0.0002117852,0.0002265959,0.0002416374,0.0001651442,0.0002042633
52.8000000000,0.0001968144,0.0002116328,0.0002264512,0.0002414813,0.0001649825,0.0002041056
52.9000000000,0.0001966544,0.0002114804,0.0002263064,0.0002413252,0.0001648208,0.0002039479
53.0000000000,0.0001964944,0.0002113280,0.0002261616,0.0002411691,0.0001646590,0.0002037902
53.1000000000,0.0001963344,0.0002111756,0.0002260168,0.0002410129,0.0001644972,0.0002036324
53.2000000000,0.0001961744,0.0002110232,0.0002258720,0.0002408568,0.0001643354,0.0002034747
53.3000000000,0.0001960143,0.0002108708,0.0002257273,0.0002407007,0.0001641736,0.0002033169
53.4000000000,0.0001958543,0.0002107184,0.0002255825,0.0002405445,0.0001640118,0.0002031592
53.5000000000,0.0001956943,0.0002105660,0.0002254377,0.0002403884,0.0001638500,0.0002030014
53.6000000000,0.0001955343,0.0002104136,0.0002252929,0.0002402322,0.0001636881,0.0002028436
53.7000000000,0.0001953743,0.0002102612,0.0002251481,0.0002400761,0.0001635262,0.0002026858
53.8000000000,0.0001952142,0.0002101088,0.0002250034,0.0002399199,0.0001633643,0.0002025281
53.9000000000,0.0001950542,0.0002099564,0.0002248586,0.0002397637,0.0001632024,0.0002023702
54.0000000000,0.0001948942,0.0002098040,0.0002247138,0.0002396075,0.0001630405,0.0002022124
54.1000000000,0.0001947342,0.0002096516,0.0002245690,0.0002394514,0.0001628785,0.0002020546
54.2000000000,0.0001945742,0.0002094992,0.0002244242,0.0002392952,0.0001627165,0.0002018968
54.3000000000,0.0001944141,0.0002093468,0.0002242795,0.0002391390,0.0001625546,0.0002017389
54.4000000000,0.0001942541,0.0002091944,0.0002241347,0.0002389828,0.0001623925,0.0002015811
54.5000000000,0.0001940941,0.0002090420,0.0002239899,0.0002388266,0.0001622305,0.0002014232
54.6000000000,0.0001939341,0.0002088896,0.0002238451,0.0002386704,0.0001620684,0.0002012654
54.7000000000,0.0001937741,0.0002087372,0.0002237003,0.0002385142,0.0001619064,0.0002011075
54.8000000000,0.0001936140,0.0002085848,0.0002235556,0.0002383579,0.0001617443,0.0002009496
54.9000000000,0.0001934540,0.0002084324,0.0002234108,0.0002382017,0.0001615822,0.0002007917
55.0000000000,0.0001932940,0.0002082800,0.0002232660,0.0002380455,0.0001614200,0.0002006338
55.1000000000,0.0001931340,0.0002081276,0.0002231212,0.0002378893,0.0001612579,0.0002004759
55.2000000000,0.0001929740,0.0002079752,0.0002229764,0.0002377330,0.0001610957,0.0002003180
55.3000000000,0.0001928139,0.0002078228,0.0002228317,0.0002375768,0.0001609335,0.0002001601
55.4000000000,0.0001926539,0.0002076704,0.0002226869,0.0002374205,0.0001607713,0.0002000021
55.5000000000,0.0001924939,0.0002075180,0.0002225421,0.0002372643,0.0001606091,0.0001998442
55.6000000000,0.0001923339,0.0002073656,0.0002223973,0.0002371080,0.0001604468,0.0001996862
55.7000000000,0.0001921739,0.0002072132,0.0002222525,0.0002369517,0.0001602846,0.0001995282
55.8000000000,0.0001920138,0.0002070608,0.0002221078,0.0002367955,0.0001601223,0.0001993703
55.9000000000,0.0001918538,0.0002069084,0.0002219630,0.0002366392,0.0001599600,0.0001992123
56.0000000000,0.0001916938,0.0002067560,0.0002218182,0.0002364829,0.0001597976,0.0001990543
56.1000000000,0.0001915338,0.0002066036,0.0002216734,0.0002363266,0.0001596353,0.0001988963
56.2000000000,0.0001913738,0.0002064512,0.0002215286,0.0002361703,0.0001594729,0.0001987383
56.3000000000,0.0001912137,0.0002062988,0.0002213839,0.0002360140,0.0001593105,0.0001985803
56.4000000000,0.0001910537,0.0002061464,0.0002212391,0.0002358577,0.0001591481,0.0001984222
56.5000000000,0.0001908937,0.0002059940,0.0002210943,0.0002357014,0.0001589857,0.0001982642
56.6000000000,0.0001907337,0.0002058416,0.0002209495,0.0002355451,0.0001588232,0.0001981061
56.7000000000,0.0001905737,0.0002056892,0.0002208047,0.0002353887,0.0001586607,0.0001979481
56.8000000000,0.0001904136,0.0002055368,0.0002206600,0.0002352324,0.0001584983,0.0001977900
56.9000000000,0.0001902536,0.0002053844,0.0002205152,0.0002350761,0.0001583357,0.0001976319
57.0000000000,0.0001900936,0.0002052320,0.0002203704,0.0002349197,0.0001581732,0.0001974738
57.1000000000,0.0001899336,0.0002050796,0.0002202256,0.0002347634,0.0001580106,0.0001973157
57.2000000000,0.0001897736,0.0002049272,0.0002200808,0.0002346070,0.0001578481,0.0001971576
57.3000000000,0.0001896135,0.0002047748,0.0002199361,0.0002344507,0.0001576855,0.0001969995
57.4000000000,0.0001894535,0.0002046224,0.0002197913,0.0002342943,0.0001575228,0.0001968414
57.5000000000,0.0001892935,0.0002044700,0.0002196465,0.0002340940,0.0001573145,0.0001966388
57.6000000000,0.0001891335,0.0002043176,0.0002195017,0.0002339375,0.0001571516,0.0001964805
57.7000000000,0.0001889735,0.0002041652,0.0002193569,0.0002337810,0.0001569888,0.0001963222
57.8000000000,0.0001888134,0.0002040128,0.0002192122,0.0002336244,0.0001568260,0.0001961639
57.9000000000,0.0001886534,0.0002038604,0.0002190674,0.0002334679,0.0001566631,0.0001960056
58.0000000000,0.0001884934,0.0002037080,0.0002189226,0.0002333114,0.0001565002,0.0001958473
58.1000000000,0.0001883334,0.0002035556,0.0002187778,0.0002331548,0.0001563373,0.0001956889
58.2000000000,0.0001881734,0.0002034032,0.0002186330,0.0002329983,0.0001561743,0.0001955306
58.3000000000,0.0001880133,0.0002032508,0.0002184883,0.0002328417,0.0001560114,0.0001953722
58.4000000000,0.0001878533,0.0002030984,0.0002183435,0.0002326852,0.0001558484,0.0001952139
58.5000000000,0.0001876933,0.0002029460,0.0002181987,0.0002325286,0.0001556854,0.0001950555
58.6000000000,0.0001875333,0.0002027936,0.0002180539,0.0002323720,0.0001555224,0.0001948971
58.7000000000,0.0001873733,0.0002026412,0.0002179091,0.0002322155,0.0001553593,0.0001947387
58.8000000000,0.0001872132,0.0002024888,0.0002177644,0.0002320589,0.0001551962,0.0001945803
58.9000000000,0.0001870532,0.0002023364,0.0002176196,0.0002319023,0.0001550331,0.0001944219
59.0000000000,0.0001868932,0.0002021840,0.0002174748,0.0002317457,0.0001548700,0.0001942635
59.1000000000,0.0001867332,0.0002020316,0.0002173300,0.0002315891,0.0001547069,0.0001941051
59.2000000000,0.0001865732,0.0002018792,0.0002171852,0.0002314325,0.0001545437,0.0001939466
59.3000000000,0.0001864131,0.0002017268,0.0002170405,0.0002312759,0.0001543805,0.0001937882
59.4000000000,0.0001862531,0.0002015744,0.0002168957,0.0002311193,0.0001542173,0.0001936297
59.5000000000,0.0001860931,0.0002014220,0.0002167509,0.0002309627,0.0001540541,0.0001934712
59.6000000000,0.0001859331,0.0002012696,0.0002166061,0.0002308060,0.0001538909,0.0001933127
59.7000000000,0.0001857731,0.0002011172,0.0002164613,0.0002306494,0.0001537276,0.0001931542
59.8000000000,0.0001856130,0.0002009648,0.0002163166,0.0002304928,0.0001535643,0.0001929957
59.9000000000,0.0001854530,0.0002008124,0.0002161718,0.0002303361,0.0001534010,0.0001928372
60.0000000000,0.0001852930,0.0002006600,0.0002160270,0.0002301795,0.0001532376,0.0001926787
60.1000000000,0.0001851330,0.0002005076,0.0002158822,0.0002300228,0.0001530743,0.0001925202
60.2000000000,0.0001849730,0.0002003552,0.0002157374,0.0002298661,0.0001529109,0.0001923616
60.3000000000,0.0001848129,0.0002002028,0.0002155927,0.0002297095,0.0001527475,0.0001922031
60.4000000000,0.0001846529,0.0002000504,0.0002154479,0.0002295528,0.0001525840,0.0001920445
60.5000000000,0.0001844929,0.0001998980,0.0002153031,0.0002293961,0.0001524206,0.0001918859
60.6000000000,0.0001843329,0.0001997456,0.0002151583,0.0002292394,0.0001522571,0.0001917273
60.7000000000,0.0001841729,0.0001995932,0.0002150135,0.0002290827,0.0001520936,0.0001915687
60.8000000000,0.0001840128,0.0001994408,0.0002148688,0.0002289260,0.0001519301,0.0001914101
60.9000000000,0.0001838528,0.0001992884,0.0002147240,0.0002287693,0.0001517665,0.0001912515
61.0000000000,0.0001836928,0.0001991360,0.0002145792,0.0002286126,0.0001516029,0.0001910929
61.1000000000,0.0001835328,0.0001989836,0.0002144344,0.0002284559,0.0001514393,0.0001909343
61.2000000000,0.0001833728,0.0001988312,0.0002142896,0.0002282991,0.0001512757,0.0001907756
61.3000000000,0.0001832127,0.0001986788,0.0002141449,0.0002281424,0.0001511121,0.0001906169
61.4000000000,0.0001830527,0.0001985264,0.0002140001,0.0002279857,0.0001509484,0.0001904583
61.5000000000,0.0001828927,0.0001983740,0.0002138553,0.0002278289,0.0001507847,0.0001902996
61.6000000000,0.0001827327,0.0001982216,0.0002137105,0.0002276722,0.0001506210,0.0001901409
61.7000000000,0.0001825727,0.0001980692,0.0002135657,0.0002275154,0.0001504572,0.0001899822
61.8000000000,0.0001824126,0.0001979168,0.0002134210,0.0002273587,0.0001502935,0.0001898235
61.9000000000,0.0001822526,0.0001977644,0.0002132762,0.0002272019,0.0001501297,0.0001896648
62.0000000000,0.0001820926,0.0001976120,0.0002131314,0.0002270451,0.0001499658,0.0001895060
62.1000000000,0.0001819326,0.0001974596,0.0002129866,0.0002268883,0.0001498020,0.0001893473
62.2000000000,0.0001817726,0.0001973072,0.0002128418,0.0002267315,0.0001496381,0.0001891885
62.3000000000,0.0001816125,0.0001971548,0.0002126971,0.0002265748,0.0001494742,0.0001890298
62.4000000000,0.0001814525,0.0001970024,0.0002125523,0.0002264180,0.0001493103,0.0001888710
62.5000000000,0.0001812925,0.0001968500,0.0002124075,0.0002262103,0.0001490932,0.0001886607
62.6000000000,0.0001811325,0.0001966976,0.0002122627,0.0002260534,0.0001489291,0.0001885018
62.7000000000,0.0001809725,0.0001965452,0.0002121179,0.0002258964,0.0001487650,0.0001883428
62.8000000000,0.0001808124,0.0001963928,0.0002119732,0.0002257395,0.0001486008,0.0001881839
62.9000000000,0.0001806524,0.0001962404,0.0002118284,0.0002255825,0.0001484366,0.0001880249
63.0000000000,0.0001804924,0.0001960880,0.0002116836,0.0002254255,0.0001482724,0.0001878659
63.1000000000,0.0001803324,0.0001959356,0.0002115388,0.0002252685,0.0001481081,0.0001877069
63.2000000000,0.0001801724,0.0001957832,0.0002113940,0.0002251115,0.0001479439,0.0001875479
63.3000000000,0.0001800123,0.0001956308,0.0002112493,0.0002249545,0.0001477796,0.0001873889
63.4000000000,0.0001798523,0.0001954784,0.0002111045,0.0002247975,0.0001476153,0.0001872299
63.5000000000,0.0001796923,0.0001953260,0.0002109597,0.0002246405,0.0001474509,0.0001870708
63.6000000000,0.0001795323,0.0001951736,0.0002108149,0.0002244835,0.0001472865,0.0001869118
63.7000000000,0.0001793723,0.0001950212,0.0002106701,0.0002243265,0.0001471221,0.0001867527
63.8000000000,0.0001792122,0.0001948688,0.0002105254,0.0002241695,0.0001469577,0.0001865936
63.9000000000,0.0001790522,0.0001947164,0.0002103806,0.0002240124,0.0001467933,0.0001864345
64.0000000000,0.0001788922,0.0001945640,0.0002102358,0.0002238554,0.0001466288,0.0001862754
64.1000000000,0.0001787322,0.0001944116,0.0002100910,0.0002236983,0.0001464643,0.0001861163
64.2000000000,0.0001785722,0.0001942592,0.0002099462,0.0002235413,0.0001462998,0.0001859572
64.3000000000,0.0001784121,0.0001941068,0.0002098015,0.0002233842,0.0001461352,0.0001857981
64.4000000000,0.0001782521,0.0001939544,0.0002096567,0.0002232272,0.0001459706,0.0001856389
64.5000000000,0.0001780921,0.0001938020,0.0002095119,0.0002230701,0.0001458060,0.0001854798
64.6000000000,0.0001779321,0.0001936496,0.0002093671,0.0002229130,0.0001456414,0.0001853206
64.7000000000,0.0001777721,0.0001934972,0.0002092223,0.0002227559,0.0001454767,0.0001851614
64.8000000000,0.0001776120,0.0001933448,0.0002090776,0.0002225988,0.0001453120,0.0001850023
64.9000000000,0.0001774520,0.0001931924,0.0002089328,0.0002224417,0.0001451473,0.0001848431
65.0000000000,0.0001772920,0.0001930400,0.0002087880,0.0002222846,0.0001449826,0.0001846838
65.1000000000,0.0001771320,0.0001928876,0.0002086432,0.0002221275,0.0001448178,0.0001845246
65.2000000000,0.0001769720,0.0001927352,0.0002084984,0.0002219704,0.0001446530,0.0001843654
65.3000000000,0.0001768119,0.0001925828,0.0002083537,0.0002218133,0.0001444882,0.0001842061
65.4000000000,0.0001766519,0.0001924304,0.0002082089,0.0002216561,0.0001443233,0.0001840469
65.5000000000,0.0001764919,0.0001922780,0.0002080641,0.0002214990,0.0001441584,0.0001838876
65.6000000000,0.0001763319,0.0001921256,0.0002079193,0.0002213418,0.0001439935,0.0001837283
65.7000000000,0.0001761719,0.0001919732,0.0002077745,0.0002211847,0.0001438286,0.0001835690
65.8000000000,0.0001760118,0.0001918208,0.0002076298,0.0002210275,0.0001436636,0.0001834097
65.9000000000,0.0001758518,0.0001916684,0.0002074850,0.0002208703,0.0001434986,0.0001832504
66.0000000000,0.0001756918,0.0001915160,0.0002073402,0.0002207132,0.0001433336,0.0001830911
66.1000000000,0.0001755318,0.0001913636,0.0002071954,0.0002205560,0.0001431686,0.0001829317
66.2000000000,0.0001753718,0.0001912112,0.0002070506,0.0002203988,0.0001430035,0.0001827724
66.3000000000,0.0001752117,0.0001910588,0.0002069059,0.0002202416,0.0001428384,0.0001826130
66.4000000000,0.0001750517,0.0001909064,0.0002067611,0.0002200844,0.0001426732,0.0001824536
66.5000000000,0.0001748917,0.0001907540,0.0002066163,0.0002199272,0.0001425081,0.0001822942
66.6000000000,0.0001747317,0.0001906016,0.0002064715,0.0002197700,0.0001423429,0.0001821348
66.7000000000,0.0001745717,0.0001904492,0.0002063267,0.0002196128,0.0001421777,0.0001819754
66.8000000000,0.0001744116,0.0001902968,0.0002061820,0.0002194555,0.0001420124,0.0001818160
66.9000000000,0.0001742516,0.0001901444,0.0002060372,0.0002192983,0.0001418471,0.0001816566
67.0000000000,0.0001740916,0.0001899920,0.0002058924,0.0002191410,0.0001416818,0.0001814971
67.1000000000,0.0001739316,0.0001898396,0.0002057476,0.0002189838,0.0001415165,0.0001813376
67.2000000000,0.0001737716,0.0001896872,0.0002056028,0.0002188265,0.0001413511,0.0001811782
67.3000000000,0.0001736115,0.0001895348,0.0002054581,0.0002186693,0.0001411857,0.0001810187
67.4000000000,0.0001734515,0.0001893824,0.0002053133,0.0002185120,0.0001410203,0.0001808592
67.5000000000,0.0001732915,0.0001892300,0.0002051685,0.0002182970,0.0001407941,0.0001806411
67.6000000000,0.0001731315,0.0001890776,0.0002050237,0.0002181396,0.0001406285,0.0001804814
67.7000000000,0.0001729715,0.0001889252,0.0002048789,0.0002179821,0.0001404628,0.0001803218
67.8000000000,0.0001728114,0.0001887728,0.0002047342,0.0002178247,0.0001402971,0.0001801621
67.9000000000,0.0001726514,0.0001886204,0.0002045894,0.0002176673,0.0001401314,0.0001800024
68.0000000000,0.0001724914,0.0001884680,0.0002044446,0.0002175098,0.0001399656,0.0001798426
68.1000000000,0.0001723314,0.0001883156,0.0002042998,0.0002173523,0.0001397998,0.0001796829
68.2000000000,0.0001721714,0.0001881632,0.0002041550,0.0002171949,0.0001396340,0.0001795232
68.3000000000,0.0001720113,0.0001880108,0.0002040103,0.0002170374,0.0001394681,0.0001793634
68.4000000000,0.0001718513,0.0001878584,0.0002038655,0.0002168799,0.0001393023,0.0001792036
68.5000000000,0.0001716913,0.0001877060,0.0002037207,0.0002167224,0.0001391364,0.0001790439
68.6000000000,0.0001715313,0.0001875536,0.0002035759,0.0002165649,0.0001389704,0.0001788841
68.7000000000,0.0001713713,0.0001874012,0.0002034311,0.0002164074,0.0001388044,0.0001787243
68.8000000000,0.0001712112,0.0001872488,0.0002032864,0.0002162499,0.0001386384,0.0001785644
68.9000000000,0.0001710512,0.0001870964,0.0002031416,0.0002160924,0.0001384724,0.0001784046
69.0000000000,0.0001708912,0.0001869440,0.0002029968,0.0002159349,0.0001383063,0.0001782448
69.1000000000,0.0001707312,0.0001867916,0.0002028520,0.0002157773,0.0001381402,0.0001780849
69.2000000000,0.0001705712,0.0001866392,0.0002027072,0.0002156198,0.0001379741,0.0001779250
69.3000000000,0.0001704111,0.0001864868,0.0002025625,0.0002154623,0.0001378079,0.0001777651
69.4000000000,0.0001702511,0.0001863344,0.0002024177,0.0002153047,0.0001376417,0.0001776052
69.5000000000,0.0001700911,0.0001861820,0.0002022729,0.0002151471,0.0001374755,0.0001774453
69.6000000000,0.0001699311,0.0001860296,0.0002021281,0.0002149896,0.0001373093,0.0001772854
69.7000000000,0.0001697711,0.0001858772,0.0002019833,0.0002148320,0.0001371430,0.0001771255
69.8000000000,0.0001696110,0.0001857248,0.0002018386,0.0002146744,0.0001369766,0.0001769655
69.9000000000,0.0001694510,0.0001855724,0.0002016938,0.0002145168,0.0001368103,0.0001768055
70.0000000000,0.0001692910,0.0001854200,0.0002015490,0.0002143592,0.0001366439,0.0001766456
70.1000000000,0.0001691310,0.0001852676,0.0002014042,0.0002142016,0.0001364775,0.0001764856
70.2000000000,0.0001689710,0.0001851152,0.0002012594,0.0002140440,0.0001363110,0.0001763256
70.3000000000,0.0001688109,0.0001849628,0.0002011147,0.0002138864,0.0001361445,0.0001761655
70.4000000000,0.0001686509,0.0001848104,0.0002009699,0.0002137287,0.0001359780,0.0001760055
70.5000000000,0.0001684909,0.0001846580,0.0002008251,0.0002135711,0.0001358115,0.0001758455
70.6000000000,0.0001683309,0.0001845056,0.0002006803,0.0002134135,0.0001356449,0.0001756854
70.7000000000,0.0001681709,0.0001843532,0.0002005355,0.0002132558,0.0001354783,0.0001755253
70.8000000000,0.0001680108,0.0001842008,0.0002003908,0.0002130981,0.0001353116,0.0001753652
70.9000000000,0.0001678508,0.0001840484,0.0002002460,0.0002129405,0.0001351449,0.0001752051
71.0000000000,0.0001676908,0.0001838960,0.0002001012,0.0002127828,0.0001349782,0.0001750450
71.1000000000,0.0001675308,0.0001837436,0.0001999564,0.0002126251,0.0001348115,0.0001748849
71.2000000000,0.0001673708,0.0001835912,0.0001998116,0.0002124674,0.0001346447,0.0001747248
71.3000000000,0.0001672107,0.0001834388,0.0001996669,0.0002123097,0.0001344779,0.0001745646
71.4000000000,0.0001670507,0.0001832864,0.0001995221,0.0002121520,0.0001343110,0.0001744044
71.5000000000,0.0001668907,0.0001831340,0.0001993773,0.0002119943,0.0001341441,0.0001742443
71.6000000000,0.0001667307,0.0001829816,0.0001992325,0.0002118366,0.0001339772,0.0001740841
71.7000000000,0.0001665707,0.0001828292,0.0001990877,0.0002116789,0.0001338102,0.0001739238
71.8000000000,0.0001664106,0.0001826768,0.0001989430,0.0002115211,0.0001336432,0.0001737636
71.9000000000,0.0001662506,0.0001825244,0.0001987982,0.0002113634,0.0001334762,0.0001736034
72.0000000000,0.0001660906,0.0001823720,0.0001986534,0.0002112056,0.0001333091,0.0001734431
72.1000000000,0.0001659306,0.0001822196,0.0001985086,0.0002110479,0.0001331420,0.0001732829
72.2000000000,0.0001657706,0.0001820672,0.0001983638,0.0002108901,0.0001329749,0.0001731226
72.3000000000,0.0001656105,0.0001819148,0.0001982191,0.0002107323,0.0001328077,0.0001729623
72.4000000000,0.0001654505,0.0001817624,0.0001980743,0.0002105745,0.0001326405,0.0001728020
72.5000000000,0.0001652905,0.0001816100,0.0001979295,0.0002103521,0.0001324047,0.0001725759
72.6000000000,0.0001651305,0.0001814576,0.0001977847,0.0002101941,0.0001322373,0.0001724155
72.7000000000,0.0001649705,0.0001813052,0.0001976399,0.0002100362,0.0001320698,0.0001722550
72.8000000000,0.0001648104,0.0001811528,0.0001974952,0.0002098782,0.0001319023,0.0001720944
72.9000000000,0.0001646504,0.0001810004,0.0001973504,0.0002097203,0.0001317348,0.0001719339
73.0000000000,0.0001644904,0.0001808480,0.0001972056,0.0002095623,0.0001315672,0.0001717734
73.1000000000,0.0001643304,0.0001806956,0.0001970608,0.0002094043,0.0001313996,0.0001716128
73.2000000000,0.0001641704,0.0001805432,0.0001969160,0.0002092463,0.0001312319,0.0001714523
73.3000000000,0.0001640103,0.0001803908,0.0001967713,0.0002090883,0.0001310642,0.0001712917
73.4000000000,0.0001638503,0.0001802384,0.0001966265,0.0002089303,0.0001308965,0.0001711311
73.5000000000,0.0001636903,0.0001800860,0.0001964817,0.0002087723,0.0001307287,0.0001709705
73.6000000000,0.0001635303,0.0001799336,0.0001963369,0.0002086143,0.0001305609,0.0001708098
73.7000000000,0.0001633703,0.0001797812,0.0001961921,0.0002084563,0.0001303931,0.0001706492
73.8000000000,0.0001632102,0.0001796288,0.0001960474,0.0002082982,0.0001302252,0.0001704885
73.9000000000,0.0001630502,0.0001794764,0.0001959026,0.0002081402,0.0001300573,0.0001703278
74.0000000000,0.0001628902,0.0001793240,0.0001957578,0.0002079822,0.0001298893,0.0001701672
74.1000000000,0.0001627302,0.0001791716,0.0001956130,0.0002078241,0.0001297213,0.0001700065
74.2000000000,0.0001625702,0.0001790192,0.0001954682,0.0002076660,0.0001295533,0.0001698457
74.3000000000,0.0001624101,0.0001788668,0.0001953235,0.0002075079,0.0001293852,0.0001696850
74.4000000000,0.0001622501,0.0001787144,0.0001951787,0.0002073499,0.0001292171,0.0001695243
74.5000000000,0.0001620901,0.0001785620,0.0001950339,0.0002071918,0.0001290490,0.0001693635
74.6000000000,0.0001619301,0.0001784096,0.0001948891,0.0002070337,0.0001288808,0.0001692027
74.7000000000,0.0001617701,0.0001782572,0.0001947443,0.0002068756,0.0001287126,0.0001690419
74.8000000000,0.0001616100,0.0001781048,0.0001945996,0.0002067174,0.0001285443,0.0001688811
74.9000000000,0.0001614500,0.0001779524,0.0001944548,0.0002065593,0.0001283760,0.0001687203
75.0000000000,0.0001612900,0.0001778000,0.0001943100,0.0002064012,0.0001282077,0.0001685594
75.1000000000,0.0001611300,0.0001776476,0.0001941652,0.0002062430,0.0001280393,0.0001683986
75.2000000000,0.0001609700,0.0001774952,0.0001940204,0.0002060849,0.0001278709,0.0001682377
75.3000000000,0.0001608099,0.0001773428,0.0001938757,0.0002059267,0.0001277024,0.0001680768
75.4000000000,0.0001606499,0.0001771904,0.0001937309,0.0002057686,0.0001275339,0.0001679159
75.5000000000,0.0001604899,0.0001770380,0.0001935861,0.0002056104,0.0001273654,0.0001677550
75.6000000000,0.0001603299,0.0001768856,0.0001934413,0.0002054522,0.0001271968,0.0001675941
75.7000000000,0.0001601699,0.0001767332,0.0001932965,0.0002052940,0.0001270282,0.0001674331
75.8000000000,0.0001600098,0.0001765808,0.0001931518,0.0002051358,0.0001268595,0.0001672722
75.9000000000,0.0001598498,0.0001764284,0.0001930070,0.0002049776,0.0001266908,0.0001671112
76.0000000000,0.0001596898,0.0001762760,0.0001928622,0.0002048194,0.0001265221,0.0001669502
76.1000000000,0.0001595298,0.0001761236,0.0001927174,0.0002046611,0.0001263533,0.0001667892
76.2000000000,0.0001593698,0.0001759712,0.0001925726,0.0002045029,0.0001261845,0.0001666281
76.3000000000,0.0001592097,0.0001758188,0.0001924279,0.0002043446,0.0001260156,0.0001664671
76.4000000000,0.0001590497,0.0001756664,0.0001922831,0.0002041864,0.0001258467,0.0001663060
76.5000000000,0.0001588897,0.0001755140,0.0001921383,0.0002040281,0.0001256777,0.0001661450
76.6000000000,0.0001587297,0.0001753616,0.0001919935,0.0002038699,0.0001255087,0.0001659839
76.7000000000,0.0001585697,0.0001752092,0.0001918487,0.0002037116,0.0001253397,0.0001658228
76.8000000000,0.0001584096,0.0001750568,0.0001917040,0.0002035533,0.0001251706,0.0001656616
76.9000000000,0.0001582496,0.0001749044,0.0001915592,0.0002033950,0.0001250015,0.0001655005
77.0000000000,0.0001580896,0.0001747520,0.0001914144,0.0002032367,0.0001248323,0.0001653393
77.1000000000,0.0001579296,0.0001745996,0.0001912696,0.0002030784,0.0001246631,0.0001651782
77.2000000000,0.0001577696,0.0001744472,0.0001911248,0.0002029200,0.0001244939,0.0001650170
77.3000000000,0.0001576095,0.0001742948,0.0001909801,0.0002027617,0.0001243246,0.0001648558
77.4000000000,0.0001574495,0.0001741424,0.0001908353,0.0002026034,0.0001241553,0.0001646945
77.5000000000,0.0001572895,0.0001739900,0.0001906905,0.0002023734,0.0001239092,0.0001644603
77.6000000000,0.0001571295,0.0001738376,0.0001905457,0.0002022149,0.0001237396,0.0001642989
77.7000000000,0.0001569695,0.0001736852,0.0001904009,0.0002020564,0.0001235700,0.0001641375
77.8000000000,0.0001568094,0.0001735328,0.0001902562,0.0002018978,0.0001234003,0.0001639761
77.9000000000,0.0001566494,0.0001733804,0.0001901114,0.0002017393,0.0001232306,0.0001638146
78.0000000000,0.0001564894,0.0001732280,0.0001899666,0.0002015808,0.0001230608,0.0001636531
78.1000000000,0.0001563294,0.0001730756,0.0001898218,0.0002014222,0.0001228910,0.0001634917
78.2000000000,0.0001561694,0.0001729232,0.0001896770,0.0002012637,0.0001227211,0.0001633302
78.3000000000,0.0001560093,0.0001727708,0.0001895323,0.0002011051,0.0001225512,0.0001631686
78.4000000000,0.0001558493,0.0001726184,0.0001893875,0.0002009465,0.0001223813,0.0001630071
78.5000000000,0.0001556893,0.0001724660,0.0001892427,0.0002007880,0.0001222113,0.0001628455
78.6000000000,0.0001555293,0.0001723136,0.0001890979,0.0002006294,0.0001220412,0.0001626840
78.7000000000,0.0001553693,0.0001721612,0.0001889531,0.0002004708,0.0001218712,0.0001625224
78.8000000000,0.0001552092,0.0001720088,0.0001888084,0.0002003122,0.0001217010,0.0001623608
78.9000000000,0.0001550492,0.0001718564,0.0001886636,0.0002001535,0.0001215309,0.0001621992
79.0000000000,0.0001548892,0.0001717040,0.0001885188,0.0001999949,0.0001213606,0.0001620375
79.1000000000,0.0001547292,0.0001715516,0.0001883740,0.0001998363,0.0001211904,0.0001618759
79.2000000000,0.0001545692,0.0001713992,0.0001882292,0.0001996776,0.0001210200,0.0001617142
79.3000000000,0.0001544091,0.0001712468,0.0001880845,0.0001995190,0.0001208497,0.0001615525
79.4000000000,0.0001542491,0.0001710944,0.0001879397,0.0001993603,0.0001206793,0.0001613908
79.5000000000,0.0001540891,0.0001709420,0.0001877949,0.0001992016,0.0001205088,0.0001612290
79.6000000000,0.0001539291,0.0001707896,0.0001876501,0.0001990429,0.0001203383,0.0001610673
79.7000000000,0.0001537691,0.0001706372,0.0001875053,0.0001988843,0.0001201678,0.0001609055
79.8000000000,0.0001536090,0.0001704848,0.0001873606,0.0001987255,0.0001199972,0.0001607438
79.9000000000,0.0001534490,0.0001703324,0.0001872158,0.0001985668,0.0001198265,0.0001605820
80.0000000000,0.0001532890,0.0001701800,0.0001870710,0.0001984081,0.0001196558,0.0001604201
